,hh_id,hh_x,hh_y,contagious_count
62,62.0,0.7490444506960885,0.7137072509004507,0.0
63,63.0,0.2803406284761123,0.6985803758468647,0.0
64,64.0,0.3581074012090528,0.4111162409994156,0.0
65,65.0,0.35110927852616974,0.4273702925923801,0.0
66,66.0,0.18071654976381724,0.8008782581489815,0.0
67,67.0,0.2255860539985738,0.18898858913470487,0.0
68,68.0,0.7002824977425928,0.26607452431711864,0.0
69,69.0,0.22116563860779442,0.44490044977798743,0.0
70,70.0,0.487639283610503,0.1864738832042571,0.0
71,71.0,0.4453677990366795,0.6168368058980289,0.0
72,72.0,0.7776185350204456,0.4824719381977232,0.0
73,73.0,0.5290361778665253,0.732074401079472,0.0
74,74.0,0.49946330582354415,0.2875396668240481,0.0
75,75.0,0.45593682169606436,0.7461765262134812,0.0
76,76.0,0.25584295322503403,0.4544292738717137,0.0
77,77.0,0.817023092328097,0.3395005098738858,0.0
78,78.0,0.38836907167110957,0.30170041622836097,0.0
79,79.0,0.17362045639148901,0.7099824037736262,0.0
80,80.0,0.27095313097682855,0.4827863714486979,0.0
81,81.0,0.1786297552130574,0.3278154201571092,0.0
82,82.0,0.19308569984871007,0.15149787688633917,0.0
83,83.0,0.42130682790124085,0.47641071650142214,0.0
84,84.0,0.5616219162834623,0.6900707992287243,0.0
85,85.0,0.24626904849790465,0.6031075453155457,0.0
86,86.0,0.3647884868490907,0.49089021529411314,0.0
87,87.0,0.15939087656533066,0.5076387549068293,0.0
88,88.0,0.6884216784915904,0.677941210763181,0.0
89,89.0,0.52281979734635,0.5454253334256887,0.0
90,90.0,0.734577512579573,0.5621158976996202,0.0
91,91.0,0.8346893970172025,0.5077317396069203,0.0
92,92.0,0.6221931999233813,0.7664607835723305,0.0
93,93.0,0.5962830739154079,0.28394381610393804,0.0
94,94.0,0.18677818977010135,0.7168312419278404,0.0
95,95.0,0.7446818746197297,0.5592480171522698,0.0
96,96.0,0.3484863479707607,0.20775073787123602,0.0
97,97.0,0.14858763168320427,0.3726102346625466,0.0
98,98.0,0.27305181257962685,0.16760261071270294,0.0
99,99.0,0.38178527691204184,0.32682082842602195,0.0
100,100.0,0.37277596005315283,0.7084180420618271,0.0
101,101.0,0.16619289089110517,0.33838526170233696,0.0
102,102.0,0.434613125936686,0.3648330753728597,0.0
103,103.0,0.28529041415584666,0.6234408554750397,0.0
104,104.0,0.36596487515037057,0.2400486131559055,0.0
105,105.0,0.5200391049012909,0.26460097231907437,0.0
106,106.0,0.39638669917567215,0.4991711072284095,0.0
107,107.0,0.7589316264410924,0.6849090094957877,0.0
108,108.0,0.21647437271784672,0.6585219456436395,0.0
109,109.0,0.6719931878204686,0.4052980027618533,0.0
110,110.0,0.6633852801480586,0.49929620840008804,0.0
111,111.0,0.8111563187161936,0.677487525578208,0.0
112,112.0,0.20628154138830104,0.629552356627254,0.0
113,113.0,0.5077969760189647,0.6828301310637539,0.0
114,114.0,0.2885328586219224,0.41864025988054077,0.0
115,115.0,0.4939729085332502,0.6972736787373908,0.0
116,116.0,0.20798928391406393,0.6825468261515877,0.0
117,117.0,0.4487267232637677,0.47220144678437637,0.0
118,118.0,0.2787570650053206,0.7620066388222078,0.0
119,119.0,0.5228548298031404,0.40880571769965945,0.0
120,120.0,0.6425725936784539,0.7119539730956987,0.0
121,121.0,0.666746192041505,0.725091320735274,0.0
122,122.0,0.6706650029004764,0.834668508879965,0.0
123,123.0,0.6625626574525814,0.4301263707257825,0.0
124,124.0,0.3561328634591905,0.750928622528962,0.0
125,125.0,0.6934904796647261,0.711913760645712,0.0
126,126.0,0.5457815966044828,0.2852703018030266,0.0
127,127.0,0.5596868760656879,0.521846348067641,0.0
128,128.0,0.4251229481647898,0.48456910380439633,0.0
129,129.0,0.6743864127691626,0.6411521738963475,0.0
130,130.0,0.7020088305528138,0.670726317811531,0.0
131,131.0,0.2988364137215559,0.6152716409322876,0.0
132,132.0,0.47707650543290275,0.6323295251593852,0.0
133,133.0,0.635838597416515,0.8491381179295927,0.0
134,134.0,0.6574548096041881,0.4399262014035224,0.0
135,135.0,0.4412260135109095,0.3743200912473678,0.0
136,136.0,0.5895761885250046,0.7226941867410352,0.0
137,137.0,0.2776937190127367,0.5201504350206783,0.0
138,138.0,0.6694533285236979,0.4674919217220048,0.0
139,139.0,0.709553327006148,0.8433580290767224,0.0
140,140.0,0.6650359785192825,0.35258656526450166,0.0
141,141.0,0.2515121021129588,0.43215318520547424,0.0
142,142.0,0.3843763790760359,0.7726336674028174,0.0
143,143.0,0.5203749830842801,0.3045112808475347,0.0
144,144.0,0.5221114424121184,0.8029862826291916,0.0
145,145.0,0.8341005652325748,0.39911136843137396,0.0
146,146.0,0.8369715202378951,0.4822871060371632,0.0
147,147.0,0.6773082742190779,0.6642395002125956,0.0
148,148.0,0.7045686710690924,0.49653607182376347,0.0
149,149.0,0.549009943095298,0.6354874762691161,0.0
150,150.0,0.4631609649931684,0.7576831950021397,0.0
151,151.0,0.5215329393240906,0.5030844038931825,0.0
152,152.0,0.4307121502018433,0.5141325179102716,0.0
153,153.0,0.8163785098425436,0.22083836625549008,0.0
154,154.0,0.1689955872255616,0.4834814658192656,0.0
155,155.0,0.6639627083867852,0.7365738448307042,0.0
156,156.0,0.31610226225843835,0.3072005599035026,0.0
157,157.0,0.3077530610136679,0.2767679800547777,0.0
158,158.0,0.7580373979057229,0.4315883345712615,0.0
159,159.0,0.7723405721259096,0.557492122262074,0.0
160,160.0,0.7037798124344756,0.47869243204741974,0.0
161,161.0,0.4331030341622929,0.368731530405624,0.0
162,162.0,0.7772989553393208,0.5302163698603353,0.0
163,163.0,0.20497250275946108,0.43915090064613094,0.0
164,164.0,0.4328413603597349,0.8305056586527009,0.0
165,165.0,0.3412625967513079,0.34747623952405654,0.0
166,166.0,0.4473373264158958,0.2139715578093394,0.0
167,167.0,0.7467198081281747,0.836670994203367,0.0
168,168.0,0.28799637300146075,0.3704417954794451,0.0
169,169.0,0.3486504142346628,0.2558696442784552,0.0
170,170.0,0.6919698497169742,0.4142066856235096,0.0
171,171.0,0.3814080621419932,0.7757676370387283,0.0
172,172.0,0.5826583047024363,0.739758075883707,0.0
173,173.0,0.8377796201276801,0.2016752609878627,0.0
174,174.0,0.6908980727547922,0.6801763014384354,0.0
175,175.0,0.1555368210635385,0.34153679060205505,0.0
176,176.0,0.6158653160610144,0.4937707769301392,0.0
177,177.0,0.1548509303085404,0.47486090351663884,0.0
178,178.0,0.6060884524704131,0.8307609739512902,0.0
179,179.0,0.786119038616879,0.638953502729863,0.0
180,180.0,0.5662735034295495,0.7280615298437565,0.0
181,181.0,0.6664747264174611,0.49696231944422914,0.0
182,182.0,0.6405388337453564,0.658336393202579,0.0
183,183.0,0.28832115103469,0.5753367145518072,0.0
184,184.0,0.5495797493283929,0.6959849560285336,0.0
185,185.0,0.8419086282315533,0.4970834845841756,0.0
186,186.0,0.6482710788111867,0.7153710172679899,0.0
187,187.0,0.18143711211677377,0.7400372108228186,0.0
188,188.0,0.1636938159559831,0.2264221888145676,0.0
189,189.0,0.16053301802331182,0.6231106137097444,0.0
190,190.0,0.5009597556243586,0.3280110000260277,0.0
191,191.0,0.3446935035765951,0.2731079384589893,0.0
192,192.0,0.4634844263043379,0.44189857736235094,0.0
193,193.0,0.8327192063836952,0.24237739657803897,0.0
194,194.0,0.501982185348687,0.2942830132554144,0.0
195,195.0,0.6073082447756547,0.304099403229808,0.0
196,196.0,0.1628437752358593,0.18753617855809757,0.0
197,197.0,0.21178036876779366,0.4603499805973006,0.0
198,198.0,0.5296957429571191,0.3684959540089572,0.0
199,199.0,0.7070116451851927,0.7895856289577377,0.0
200,200.0,0.5663379135455184,0.8343651595216957,0.0
201,201.0,0.1855477024387562,0.618181178948342,0.0
202,202.0,0.4691050367008005,0.3723585573963085,0.0
203,203.0,0.6245899396038033,0.2861349829913993,0.0
204,204.0,0.7086781183961759,0.33018290256184946,0.0
205,205.0,0.38610046160870654,0.1925074222652351,0.0
206,206.0,0.38364449517653537,0.5309546950659474,0.0
207,207.0,0.30689863909252524,0.4406519805128022,0.0
208,208.0,0.43954680025773674,0.3453623550292717,0.0
209,209.0,0.35635794279391697,0.4231554351707948,0.0
210,210.0,0.8357417865173475,0.5904105828827686,0.0
211,211.0,0.7744887523997686,0.7481541528618376,0.0
212,212.0,0.18077499813096667,0.5856348810600485,0.0
213,213.0,0.21558360465170295,0.2783676769339599,0.0
214,214.0,0.28404421721321627,0.8140177748940505,0.0
215,215.0,0.4648982620720864,0.2231458632730023,0.0
216,216.0,0.3751587371556222,0.518445281240052,0.0
217,217.0,0.6263309450717278,0.3775617047180839,0.0
218,218.0,0.6151083746975733,0.7999772164647261,0.0
219,219.0,0.5000209280884537,0.2838254005425109,0.0
220,220.0,0.34757190983944597,0.20634321535514455,0.0
221,221.0,0.48530902909105195,0.5475258099066749,0.0
222,222.0,0.6716500257816886,0.7272073292155881,0.0
223,223.0,0.5469975963246487,0.7936885889418754,0.0
224,224.0,0.32544870562454453,0.8350159309406522,0.0
225,225.0,0.3980390695462619,0.47978959233252866,0.0
226,226.0,0.8166567767319575,0.5955371089402441,0.0
227,227.0,0.5995608341512608,0.561928469717843,0.0
228,228.0,0.19120801711166235,0.3258984029194672,0.0
229,229.0,0.5243576662030729,0.8079612795932851,0.0
230,230.0,0.8271760068434062,0.4742590903579867,0.0
231,231.0,0.6670116083939603,0.3005008197020701,0.0
232,232.0,0.3352584859222294,0.45821845598479805,0.0
233,233.0,0.4524520676042787,0.5248436056316913,0.0
234,234.0,0.27410864227772885,0.4175666780261506,0.0
235,235.0,0.5152481401791467,0.39474126115225716,0.0
236,236.0,0.6939692356314551,0.3858358538249177,0.0
237,237.0,0.33289086117167654,0.6378188364306473,0.0
238,238.0,0.6112987999343441,0.6388384954175059,0.0
239,239.0,0.34947195914554274,0.37791732843805514,0.0
240,240.0,0.4289385408791711,0.8311951295272342,0.0
241,241.0,0.7138958734564065,0.5307239294674702,0.0
242,242.0,0.4556479773755144,0.8071282707690242,0.0
243,243.0,0.3465351767969879,0.7174839194022093,0.0
244,244.0,0.7122299641257266,0.7981229390601112,0.0
245,245.0,0.7187911227473538,0.5858172988216377,0.0
246,246.0,0.5622843923068765,0.36907393899312857,0.0
247,247.0,0.8398379817369162,0.3729282666661273,0.0
248,248.0,0.8203795042396664,0.615689354396044,0.0
249,249.0,0.4610539609225129,0.5820658973124706,0.0
250,250.0,0.5618408377088153,0.6786132655918997,0.0
251,251.0,0.268329999125631,0.18384868426142406,0.0
252,252.0,0.8527361337211299,0.4817178991879086,0.0
253,253.0,0.27463623266480275,0.7021117395624206,0.0
254,254.0,0.43729580587414835,0.4057501271566217,0.0
255,255.0,0.8028294770117497,0.8125960379862904,0.0
256,256.0,0.6430119718065079,0.4930160120032431,0.0
257,257.0,0.260195880418883,0.16682679423324048,0.0
258,258.0,0.21971685898248228,0.7843967072032645,0.0
259,259.0,0.19877708963934948,0.7027848906103211,0.0
260,260.0,0.5894942403996972,0.6162946605504611,0.0
261,261.0,0.41066921673969875,0.6891681592370176,0.0
262,262.0,0.8433477734181376,0.27672586473491356,0.0
263,263.0,0.7557446089197102,0.7125811005735483,0.0
264,264.0,0.23284321174940747,0.8330382352479122,0.0
265,265.0,0.6938934958735072,0.28706980202928006,0.0
266,266.0,0.7887178245765529,0.3863830220578829,0.0
267,267.0,0.29910393326959683,0.391828612793802,0.0
268,268.0,0.276378306148403,0.509270127406355,0.0
269,269.0,0.723277182797831,0.8311098738013416,0.0
270,270.0,0.7949629819313213,0.5181940829346621,0.0
271,271.0,0.5703852495003859,0.48717668454089497,0.0
272,272.0,0.8366166629732859,0.407836701998905,0.0
273,273.0,0.38135362111970383,0.24524489216538908,0.0
274,274.0,0.7449213794816385,0.2522051132882711,0.0
275,275.0,0.3784025494368979,0.36079713546666214,0.0
276,276.0,0.7805429458283155,0.2809744169450554,0.0
277,277.0,0.5350250002315977,0.2462173036772482,0.0
278,278.0,0.4585634802214668,0.1492437909042949,0.0
279,279.0,0.7021681096300658,0.3519510515790155,0.0
280,280.0,0.7197817517987526,0.823535946557592,0.0
281,281.0,0.7652247688123337,0.5207720290366024,0.0
282,282.0,0.4917950585274777,0.2774734384024753,0.0
283,283.0,0.504417130879447,0.4826946838514599,0.0
284,284.0,0.6128973116724178,0.2517014239627957,0.0
285,285.0,0.14781702782165573,0.35003272973535626,0.0
286,286.0,0.7983893685906804,0.7792133720356353,0.0
287,287.0,0.5230454707461909,0.7201733777584387,0.0
288,288.0,0.6274920576126227,0.7247775394181766,0.0
289,289.0,0.6361071261983995,0.251211539176757,0.0
290,290.0,0.8228077383485761,0.4686371319787875,0.0
291,291.0,0.604900269415322,0.21790131534776913,0.0
292,292.0,0.8510385182939209,0.6470778103093042,0.0
293,293.0,0.5002462830966949,0.6491815755149466,0.0
294,294.0,0.31830699230309345,0.6447706957935543,0.0
295,295.0,0.2808991545542542,0.41045707387217484,0.0
296,296.0,0.30461588502009457,0.6487731853986516,0.0
297,297.0,0.4146651678085944,0.5906401323480195,0.0
298,298.0,0.35549117262901775,0.25660649711870404,0.0
299,299.0,0.3238290459947699,0.4082742081006296,0.0
300,300.0,0.661097883535062,0.806750272566118,0.0
301,301.0,0.7596281985932971,0.8433123660990172,0.0
302,302.0,0.4675913138370219,0.7049520570955745,0.0
303,303.0,0.41646038045961004,0.8284144638238735,0.0
304,304.0,0.7147351565379871,0.29907030707578247,0.0
305,305.0,0.45021480785481915,0.5153727635243273,0.0
306,306.0,0.8268821492365439,0.5409015122971885,0.0
307,307.0,0.6660657159478707,0.3591343928796102,0.0
308,308.0,0.198356946539649,0.18118404107667696,0.0
309,309.0,0.20886451277921841,0.21316729138433368,0.0
310,310.0,0.6360163351401884,0.4487423624694275,0.0
311,311.0,0.6988072194196107,0.17056953177274486,0.0
312,312.0,0.774754994324705,0.8274665478517162,0.0
313,313.0,0.4469363767280301,0.14802188459535193,0.0
314,314.0,0.5648695417684242,0.5126278207314918,0.0
315,315.0,0.7724275422518401,0.7034911078532684,0.0
316,316.0,0.25089690380545204,0.6978948611416886,0.0
317,317.0,0.8123503535666006,0.20840613779603442,0.0
318,318.0,0.5854905047197863,0.4251299946451286,0.0
319,319.0,0.41858534955690224,0.45816342382343267,0.0
320,320.0,0.24256241528530653,0.21697557184594823,0.0
321,321.0,0.5136593312151203,0.7203165132284031,0.0
322,322.0,0.15581337442345503,0.6849319013346382,0.0
323,323.0,0.5193390892084135,0.3597906872832429,0.0
324,324.0,0.5678337300399349,0.40404187572751965,0.0
325,325.0,0.1786061679704014,0.17477794125014326,0.0
326,326.0,0.6080475359250435,0.33992683192928164,0.0
327,327.0,0.26322808297099604,0.2259765916288476,0.0
328,328.0,0.324407520237461,0.7106707148788527,0.0
329,329.0,0.46640640341509504,0.5092891641368487,0.0
330,330.0,0.45293402092375906,0.4799447012320792,0.0
331,331.0,0.44135682563516715,0.42719054127014533,0.0
332,332.0,0.8270132655485469,0.298828464151353,0.0
333,333.0,0.39081747793380894,0.7369307744486089,0.0
334,334.0,0.6319235182326408,0.34957170333016885,0.0
335,335.0,0.40722173671337175,0.7724824595881528,0.0
336,336.0,0.1775542548828088,0.5442813437013522,0.0
337,337.0,0.7774680029272163,0.28656518458375757,0.0
338,338.0,0.5700940722736236,0.7764968931009055,0.0
339,339.0,0.18654371174501144,0.5009038380807029,0.0
340,340.0,0.4742831817245523,0.3377862678148302,0.0
341,341.0,0.8438102505820553,0.602401188068849,0.0
342,342.0,0.462822845345279,0.5790471353849003,0.0
343,343.0,0.6962429708088096,0.7704900582364902,0.0
344,344.0,0.6051253478657896,0.45252264068993087,0.0
345,345.0,0.22454917727147017,0.6700825337099865,0.0
346,346.0,0.6808027126075304,0.7860382610007912,0.0
347,347.0,0.2548523098062133,0.569199172221353,0.0
348,348.0,0.398744145651481,0.8122702552925956,0.0
349,349.0,0.5922887765679878,0.2567998532759943,0.0
350,350.0,0.3517246426990437,0.203750192997665,0.0
351,351.0,0.543152551049086,0.44794464580359655,0.0
352,352.0,0.4788443517711234,0.8406582943265963,0.0
353,353.0,0.20771586601065564,0.42857951002086686,0.0
354,354.0,0.33969799194826944,0.6416235280938429,0.0
355,355.0,0.22629702783702496,0.38299481431625093,0.0
356,356.0,0.8428209129126365,0.22396738149494916,0.0
357,357.0,0.16271881311455805,0.6300117703377792,0.0
358,358.0,0.7948143923385065,0.8405713137004851,0.0
359,359.0,0.6701672735917281,0.3788989387015542,0.0
360,360.0,0.7922682538279784,0.6560340111455507,0.0
361,361.0,0.8458146359499521,0.6592373064215249,0.0
362,362.0,0.4024390343349751,0.2777813901631586,0.0
363,363.0,0.18557999498059596,0.2431024143165899,0.0
364,364.0,0.7684704028330096,0.458763554906961,0.0
365,365.0,0.40355735118715746,0.45012063186842316,0.0
366,366.0,0.2833486536447623,0.15775644231753566,0.0
367,367.0,0.7670530569052787,0.8174482655539219,0.0
368,368.0,0.729076847018248,0.47146979917189763,0.0
369,369.0,0.4492841610808319,0.6886285767192937,0.0
370,370.0,0.18722158392135113,0.5392672961804326,0.0
371,371.0,0.5779161291155652,0.46794801173332506,0.0
372,372.0,0.6262338634879479,0.19438165380004363,0.0
373,373.0,0.23773288640510212,0.7882853871187467,0.0
374,374.0,0.7818757599395549,0.7478035264104534,0.0
375,375.0,0.22044640396785856,0.43822104273562895,0.0
376,376.0,0.5195877815436384,0.1939063558076152,0.0
377,377.0,0.15394802427910606,0.4876403920140227,0.0
378,378.0,0.6079603387656394,0.5027143721191504,0.0
379,379.0,0.4001757107435951,0.8429585343131905,0.0
380,380.0,0.23526182264924894,0.6845091244325907,0.0
381,381.0,0.41705956861000015,0.3199920663642327,0.0
382,382.0,0.2399462294510798,0.6666315857942178,0.0
383,383.0,0.5271423324698443,0.767306017564821,0.0
384,384.0,0.5070573189864132,0.17647741567848552,0.0
385,385.0,0.6499103935774166,0.48179245549585753,0.0
386,386.0,0.6357406373156261,0.2893033435744334,0.0
387,387.0,0.2873622287188805,0.7835104837894344,0.0
388,388.0,0.40028194915728976,0.6485831257145924,0.0
389,389.0,0.25037782579177986,0.5133142649460172,0.0
390,390.0,0.5869557006021626,0.5162201145471935,0.0
391,391.0,0.8325134240109138,0.4018281629090518,0.0
392,392.0,0.26428577553922394,0.23056327890181064,0.0
393,393.0,0.46925719468283866,0.5365680031747179,0.0
394,394.0,0.7613074029581894,0.673390471621502,0.0
395,395.0,0.20983456006170953,0.3849244889108435,0.0
396,396.0,0.23118654502353503,0.4576314385252645,0.0
397,397.0,0.45668839049772686,0.8300920251004791,0.0
398,398.0,0.2797206236533608,0.6883713258869628,0.0
399,399.0,0.8344304355280665,0.42811035476778647,0.0
400,400.0,0.7952948402803028,0.31413491720223974,0.0
401,401.0,0.8222775873765233,0.3356452098381656,0.0
402,402.0,0.4593030771997089,0.3238426498169961,0.0
403,403.0,0.7707407141664342,0.7586043035916101,0.0
404,404.0,0.20877175068756762,0.40522517924923024,0.0
405,405.0,0.7239231287175405,0.7261603162393462,0.0
406,406.0,0.33287814653075265,0.22768446581093288,0.0
407,407.0,0.6419467544000419,0.8330524193770674,0.0
408,408.0,0.5905721581797818,0.7827781275756742,0.0
409,409.0,0.3611878551905453,0.5588656010209698,0.0
410,410.0,0.8361169589167432,0.3212754949203743,0.0
411,411.0,0.27643159696033864,0.3724972952348573,0.0
412,412.0,0.3698957467201246,0.6531668344007528,0.0
413,413.0,0.6028879218856923,0.6572491061961383,0.0
414,414.0,0.6203243067891928,0.6846104564541389,0.0
415,415.0,0.4185342982565177,0.48153749685274566,0.0
416,416.0,0.24608180481857161,0.5852381350159643,0.0
417,417.0,0.6993154803711292,0.4364666237626463,0.0
418,418.0,0.43519750942592506,0.30560131964536064,0.0
419,419.0,0.7959476121849822,0.22081923131136366,0.0
420,420.0,0.2455775780430804,0.4566939183727339,0.0
421,421.0,0.3230363725376255,0.5973073535478703,0.0
422,422.0,0.39000441631395755,0.7697032496851679,0.0
423,423.0,0.43582603664735936,0.637339620310106,0.0
424,424.0,0.5324565765560791,0.6298596648198214,0.0
425,425.0,0.25421967424104086,0.3639578188900715,0.0
426,426.0,0.4163542925400828,0.6820026726732396,0.0
427,427.0,0.8505589273616958,0.2850812229823437,0.0
428,428.0,0.22141292855687061,0.2338540918473519,0.0
429,429.0,0.5403725733850182,0.18427571221281575,0.0
430,430.0,0.2821575544756995,0.6129902861526746,0.0
431,431.0,0.5901428789920615,0.667959524469504,0.0
432,432.0,0.7234804242318313,0.3252499900472884,0.0
433,433.0,0.32589835730197336,0.7558687963594086,0.0
434,434.0,0.5762511289510986,0.7248956892552441,0.0
435,435.0,0.3343538462710003,0.21251308209929476,0.0
436,436.0,0.3287404238460252,0.48949735176115367,0.0
437,437.0,0.27686977447849337,0.7166278031992526,0.0
438,438.0,0.38790572256347267,0.5276819878395664,0.0
439,439.0,0.828341187879176,0.23833266099711548,0.0
440,440.0,0.7256893621491654,0.6437570116414859,0.0
441,441.0,0.4982465522225106,0.32139395827261646,0.0
442,442.0,0.3078669437010817,0.7677370953809182,0.0
443,443.0,0.6300419300761174,0.48143167353293936,0.0
444,444.0,0.6112376433889813,0.7191261159685316,0.0
445,445.0,0.7420100659741362,0.49965499459336354,0.0
446,446.0,0.5972430116992787,0.3139140745826471,0.0
447,447.0,0.7549964903091679,0.587228045024252,0.0
448,448.0,0.5886666462973074,0.8152454449345785,0.0
449,449.0,0.5416545274157133,0.6693792493747961,0.0
450,450.0,0.7402072670248179,0.5065078273933925,0.0
451,451.0,0.48469104663050894,0.8173797236589018,0.0
452,452.0,0.8373406630799911,0.6607461061037339,0.0
453,453.0,0.5809672139492803,0.457362070660202,0.0
454,454.0,0.17928648614267903,0.8278135089003886,0.0
455,455.0,0.7537615902515047,0.1641339653524838,0.0
456,456.0,0.6028455069394758,0.5630536259356792,0.0
457,457.0,0.6742658855360288,0.38496235391196976,0.0
458,458.0,0.5922386663653278,0.2533621824653397,0.0
459,459.0,0.5747461271622973,0.45770719613290456,0.0
460,460.0,0.8220853181644954,0.448942684660468,0.0
461,461.0,0.7484826409474952,0.7953593291338592,0.0
462,462.0,0.15834805028812907,0.3031697315907709,0.0
463,463.0,0.18896597474710242,0.3431312734572792,0.0
464,464.0,0.5613455658050515,0.4030030475991857,0.0
465,465.0,0.43319737770385786,0.34702922203199116,0.0
466,466.0,0.44340511305736663,0.22042564483803914,0.0
467,467.0,0.5198362768810227,0.8283954961415392,0.0
468,468.0,0.44969046328769796,0.6134295247999648,0.0
469,469.0,0.4428249468293102,0.4048841490379291,0.0
470,470.0,0.33696945008872947,0.45386826829992727,0.0
471,471.0,0.28916336469604664,0.5856085304845218,0.0
472,472.0,0.680364913041569,0.2536731733338663,0.0
473,473.0,0.3169075919140093,0.7474730395483935,0.0
474,474.0,0.4401210730075413,0.45188346857922357,0.0
475,475.0,0.3973884191190852,0.24387898354713541,0.0
476,476.0,0.7164613528250827,0.5987136728415804,0.0
477,477.0,0.3654711677584718,0.4408961171278599,0.0
478,478.0,0.38419472968179347,0.3412080224649715,0.0
479,479.0,0.15531646677079558,0.3727127545494916,0.0
480,480.0,0.8518407383250435,0.8389201229450265,0.0
481,481.0,0.21023705463749975,0.434236213126036,0.0
482,482.0,0.2965423543924169,0.4778056546426915,0.0
483,483.0,0.17407209861218265,0.18172807185842824,0.0
484,484.0,0.6857626571938757,0.54921584370741,0.0
485,485.0,0.3611048949433616,0.6064662072649112,0.0
486,486.0,0.7343904642785954,0.334091409330492,0.0
487,487.0,0.7324649542693917,0.24231597652873055,0.0
488,488.0,0.5631520283339784,0.7503426454497064,0.0
489,489.0,0.817041505061423,0.7033368841782079,0.0
490,490.0,0.17349698264771507,0.7070721138481104,0.0
491,491.0,0.4711340669287775,0.7142300416866438,0.0
492,492.0,0.752439810559564,0.558347031440038,0.0
493,493.0,0.22925109221270262,0.8374253425178475,0.0
494,494.0,0.2365205781607531,0.7005060182899443,0.0
495,495.0,0.3233404920891047,0.6270879947304082,0.0
496,496.0,0.5463329976983364,0.7357955073367877,0.0
497,497.0,0.21736529450269068,0.19703237787878689,0.0
498,498.0,0.18782362229509175,0.4864362175850629,0.0
499,499.0,0.5930559962183335,0.7039433342846195,0.0
500,500.0,0.33073479215583745,0.17781905682630883,0.0
